date,ic
2025-03-18,-0.018844163837280256
2025-03-19,-0.019102182566339276
2025-03-20,-0.02482901515001016
2025-03-21,-0.024168751044367904
2025-03-24,-0.028766590180022162
2025-03-25,-0.02904053270295446
2025-03-26,-0.02944389404749227
2025-03-27,-0.024680388645331407
2025-03-28,-0.03296023456211273
2025-03-31,-0.039123581391575665
2025-04-01,-0.032314457742115874
2025-04-02,-0.03205486517201638
2025-04-07,-0.02913049542411722
2025-04-08,-0.025104084859891528
2025-04-09,-0.013332176096386133
2025-04-10,-0.01305606565220846
2025-04-11,-0.004112270633480075
2025-04-14,-0.000398223954392124
2025-04-15,-0.010616851866798208
2025-04-16,-0.00774560723081605
2025-04-17,0.002360272446960901
2025-04-18,0.010607571366528729
2025-04-21,0.006936502939157781
2025-04-22,-0.0020359206341588458
2025-04-23,-0.004892514070149567
2025-04-24,-0.001764062689597347
2025-04-25,-0.008376307587556529
2025-04-28,-0.005719655760349064
2025-04-29,-0.005733042071722382
2025-04-30,-0.009149582753887034
2025-05-02,-0.005207234656022732
2025-05-05,-0.010771629140181113
2025-05-06,-0.008664737517426383
2025-05-07,-0.010973235561589242
2025-05-08,-0.003885600507567634
2025-05-09,-0.0018836304663889954
2025-05-12,0.005936400089742616
2025-05-13,0.008126598885619871
2025-05-14,0.015690869599127556
2025-05-15,0.01555009376956069
2025-05-16,0.01239523182478278
2025-05-19,0.008698864563999202
2025-05-20,0.007212762640367236
2025-05-21,0.006951057958494486
2025-05-22,0.011606654665405418
2025-05-23,0.013805934377290172
2025-05-26,0.02442778311678597
2025-05-27,0.025301732696617903
2025-05-28,0.02808684884639486
2025-05-29,0.037597052928027515
2025-06-02,0.03344819338420999
2025-06-03,0.03407944267578091
2025-06-04,0.0413807632039922
2025-06-05,0.0416136563612551
2025-06-06,0.028073375881799183
2025-06-09,0.024630398690922838
2025-06-10,0.020889343110107414
2025-06-11,0.008389792167841342
2025-06-12,0.014893306603525738
2025-06-13,0.007194908113577295
2025-06-16,-0.0008867245394839299
2025-06-17,0.005840918158110394
2025-06-18,0.008155443968434522
2025-06-19,0.013147075224824379
2025-06-20,0.017751567820478965
2025-06-23,0.018713195171636728
2025-06-24,0.028410997373874626
2025-06-25,0.03209166964278219
2025-06-26,0.04343946468115352
2025-06-27,0.05324736190593521
2025-06-30,0.05540582529128936
2025-07-01,0.05872883424804445
2025-07-02,0.059950923083578654
2025-07-03,0.06424624121082957
2025-07-04,0.07298813796953305
2025-07-07,0.06853233335059614
2025-07-08,0.07040748341062016
2025-07-09,0.06499279481882453
2025-07-10,0.06176102454729826
2025-07-11,0.05216308337435861
2025-07-14,0.05266488409464672
2025-07-15,0.05094321743309503
2025-07-16,0.05482193382595132
2025-07-17,0.06412825807239843
2025-07-18,0.06169730347339325
2025-07-21,0.05554364200880742
2025-07-22,0.04421350995598629
2025-07-23,0.03760585407638458
2025-07-24,0.03666467550163764
2025-07-25,0.03256983998768729
2025-07-28,0.042778723541108656
2025-07-29,0.053820943637292826
2025-07-30,0.05240692803105033
2025-07-31,0.05831088961568418
2025-08-01,0.06545020971098645
2025-08-04,0.07167589998709689
2025-08-05,0.06796763392589068
2025-08-06,0.07368325735187009
2025-08-07,0.0705002711274702
2025-08-08,0.08185273054366557
2025-08-11,0.08651539560969199
2025-08-12,0.08855365927464268
2025-08-13,0.09049813788595276
2025-08-14,0.09622893020287954
2025-08-15,0.09685427263921378
2025-08-18,0.09669501623643537
2025-08-19,0.09036801235352519
2025-08-20,0.08782302757612764
2025-08-21,0.0748699090892734
2025-08-22,0.06940667379515575
2025-08-25,0.06609046119778132
2025-08-26,0.0638036354406708
2025-08-27,0.06632260898917279
2025-08-28,0.07293005196636367
2025-08-29,0.07077639050177784
2025-09-01,0.07671890428052248
2025-09-02,0.06993615853759225
2025-09-03,0.07704300127468708
2025-09-04,0.07625912028048479
2025-09-05,0.08875611908000458
2025-09-08,0.08990617910401419
2025-09-09,0.09537703542306088
2025-09-10,0.10182857087595173
2025-09-11,0.09433497171954064
2025-09-12,0.09339025539426234
2025-09-15,0.09464115575440639
2025-09-16,0.10575895096906238
2025-09-17,0.11080358163858003
2025-09-18,0.1145599538562427
2025-09-19,0.11483967245701003
2025-09-22,0.10795851999602564
2025-09-23,0.10747853069668153
2025-09-24,0.10895863820182512
2025-09-25,0.10143402835788753
2025-09-26,0.09719635438137161
2025-09-30,0.09559251284475696
2025-10-01,0.10055182098065525
2025-10-02,0.09831774129406075
2025-10-03,0.09510765726044731
2025-10-07,0.08750549796429996
2025-10-08,0.08167588861197493
2025-10-09,0.07491482247741638
2025-10-13,0.07243494154714179
2025-10-14,0.05860570985446474
2025-10-15,0.05117112573401431
2025-10-16,0.054272716370268814
2025-10-17,0.05257047353633078
2025-10-20,0.053726632382260886
2025-10-21,0.0561582050113125
2025-10-22,0.042579423498707455
2025-10-23,0.03687282697243243
2025-10-27,0.046308601282156324
2025-10-28,0.04669729161436204
2025-10-29,0.039391191419985996
2025-10-30,0.02436117941518408
2025-10-31,0.011770240853606244
2025-11-03,0.007942644409521252
2025-11-04,0.0035203360951673915
2025-11-05,0.0004922930795504703
2025-11-06,-0.0010515244474603356
2025-11-07,0.003263001362863796
2025-11-10,0.005239039203477557
2025-11-11,0.004587058666253825
2025-11-12,0.006018031055209408
2025-11-13,-0.004234283683000268
2025-11-14,-0.004604053690238433
2025-11-17,-0.019262268777658857
2025-11-18,-0.024988559293865335
2025-11-19,-0.03402944531705021
2025-11-20,-0.03613989863195841
2025-11-21,-0.042343980264611475
2025-11-24,-0.048207328300201364
2025-11-25,-0.053457093668490184
2025-11-26,-0.04517935048246963
2025-11-27,-0.03601730675805455
2025-11-28,-0.04415266605978328
2025-12-01,-0.045600445171427945
2025-12-02,-0.04329072128187212
2025-12-03,-0.04618627950516143
2025-12-04,-0.039799724883312695
2025-12-05,-0.044985721773484665
2025-12-08,-0.05400616824396813
2025-12-09,-0.052039734475483726
2025-12-10,-0.04887079806460855
2025-12-11,-0.035929503559363904
2025-12-12,-0.03243370524003618
2025-12-15,-0.025557189595421588
2025-12-16,-0.02936404193526266
2025-12-17,-0.02653936248546674
2025-12-18,-0.011574176411036963
2025-12-19,-0.008755448920040565
2025-12-22,-0.011307434778570973
2025-12-23,-0.015996622995726108
2025-12-24,-0.011257149452010333
2025-12-26,-0.008620894950209613
2025-12-29,-0.003019288894867419
2025-12-30,0.004522625921199431
2025-12-31,-0.001117490734434704
2026-01-02,0.0031986470621753944
2026-01-05,-0.0014772009761167162
2026-01-06,-0.0020725611245700033
2026-01-07,-0.004333198551203521
2026-01-08,-0.0012167519725720679
2026-01-09,0.0012706429854111244
2026-01-12,0.01921349618499075
2026-01-13,0.019965014829112383
2026-01-14,0.031006280203847263
2026-01-15,0.03604469372525184
2026-01-16,0.0490612027798091
2026-01-19,0.051649438073926746
2026-01-20,0.05334691706552338
2026-01-21,0.04848017036684391
2026-01-22,0.04754011124776666
2026-01-23,0.03915672580484335
2026-01-26,0.02569694189127793
2026-01-27,0.03317923996851686
2026-01-28,0.032636622921698145
2026-01-29,0.04105198906815673
2026-01-30,0.048252469260233556
2026-02-02,0.04658860371401507
2026-02-03,0.05361747002215794
2026-02-04,0.05844580135469096
2026-02-05,0.04252737494718784
2026-02-06,0.04346408079321543
2026-02-09,0.033416061585532356
2026-02-10,0.011720983554319869
2026-02-11,-0.0009849519214227109
2026-02-23,0.001771455029270712
2026-02-24,-0.0062080863653031235
2026-02-25,-0.006774713015963388
2026-02-26,-0.006236897889912968
2026-03-02,-0.004085799404111393
2026-03-03,-0.012916743727048707
2026-03-04,-0.0193369117942756
2026-03-05,-0.011890269576876247
2026-03-06,-0.015982835798894323
2026-03-09,-0.010842019705847056
2026-03-10,-0.003480675168031929
2026-03-11,-0.011769970429217184
2026-03-12,-0.008801205224058325
2026-03-13,-0.011053384091211284
2026-03-16,-0.015473552158438172
2026-03-17,-0.01624601970851503
2026-03-18,-0.02835886484657025
2026-03-19,-0.03730169464098723
2026-03-20,-0.03440106810515189
2026-03-23,-0.04314321012572978
2026-03-24,-0.04377586134221238
2026-03-25,-0.04344303066087529
2026-03-26,-0.04083872646913628
2026-03-27,-0.04311624666395047
2026-03-30,-0.04113785530740785
2026-03-31,-0.036104158733348615
2026-04-01,-0.03911016113430899
2026-04-02,-0.04012348865939566
2026-04-07,-0.03209707809516997
2026-04-08,-0.027273548683405265
2026-04-09,-0.030089875214017507
2026-04-10,-0.025292756366478496
2026-04-13,-0.03177534940369338
2026-04-14,-0.03887144260259256
2026-04-15,-0.033214779937526535
2026-04-16,-0.027836628677022336
2026-04-17,-0.03270097441531765
2026-04-20,-0.030977084859495324
2026-04-21,-0.01668649058893705
2026-04-22,-0.01207678791823651
2026-04-23,-0.01021315036664008
2026-04-24,-0.00038842047468329934
2026-04-27,-0.001725657032031172
2026-04-28,0.001028244528593078
2026-04-29,-0.005064338728463322
2026-04-30,0.004236004619795975
2026-05-04,0.015003335195134537
2026-05-05,0.006404231993341428
2026-05-06,0.011613244793990956
2026-05-07,0.009108683202744411
2026-05-08,0.009053461113908876
2026-05-11,0.015317566756165782
2026-05-12,0.008628491125913679
2026-05-13,0.004047458712948494
2026-05-14,0.004096652401492732
2026-05-15,-0.0032653338299430167
2026-05-18,0.0013397081868637064
2026-05-19,-0.009692969671727093
2026-05-20,-0.014439930678779639
2026-05-21,-0.003966941483101369
2026-05-22,-1.0158770016134578e-05
2026-05-25,-0.007385909070136182
2026-05-26,-0.016263922745668707
2026-05-27,-0.010639463775344315
2026-05-28,-0.013386162454816103
2026-05-29,-0.01706923568410782
2026-06-01,-0.014478594558334487
2026-06-02,-0.017597319854376268
2026-06-03,-0.026939456709118164
2026-06-04,-0.028017487921603156
2026-06-05,-0.037813406288950094
2026-06-08,-0.04109071721331985
2026-06-09,-0.042368103916227244
2026-06-10,-0.04115321796184549
2026-06-11,-0.04916602095538333
2026-06-12,-0.03528846993497517
2026-06-15,-0.025485348686475773
2026-06-16,-0.017952461628807887
2026-06-17,-0.015616405239102054
2026-06-18,-0.009169685340774983
2026-06-22,-0.01634435169180433
2026-06-23,-0.010068241247626659
2026-06-24,-0.0064933096122475765
2026-06-25,-0.0037418090120074784
2026-06-26,0.002333894510935017
2026-06-29,0.006252355939709813
2026-06-30,-0.0040563912022554
2026-07-01,-6.119312302370755e-05
