stock_id,date,F_INST_01_foreign,F_INST_02_trust,F_INST_03_dealer_self,F_INST_04_dealer_hedge,F_INST_05_aggregate,F_INST_06_value_proxy,F_INST_07_flow_to_volume,F_INST_08_streak,F_INST_09_change_rate,F_INT_01_flow_x_momentum,F_INT_02_flow_x_size,F_INT_03_flow_x_liquidity,F_INST_01_foreign_rank,F_INST_02_trust_rank,F_INST_03_dealer_self_rank,F_INST_04_dealer_hedge_rank,F_INST_05_aggregate_rank,F_INST_06_value_proxy_rank,F_INST_09_change_rate_rank,version,build_date
2454,2026-06-26,-5239048,-941719,-992121,-335141,-7508029,-29131152520.0,-0.3013278239411095,-3,-8.232542348037466,0.0384,0.2352,0.2352,0.36,0.18,0.12,0.2,0.24,0.04,0.2,v0.1,2026-07-11T07:49:09Z
2454,2026-06-29,1125600,-615665,156000,86090,752025,2940417750.0,0.06620919861711895,1,2.249559054906159,0.144,0.7056,0.7056,0.8,0.12,0.92,0.58,0.72,0.98,0.84,v0.1,2026-07-11T07:49:09Z
2454,2026-06-30,814245,-678596,72065,58074,265788,1128270060.0,0.016513460848935832,2,1.3562914896243852,0.1488,0.6076,0.6076,0.74,0.16,0.64,0.52,0.62,0.88,0.74,v0.1,2026-07-11T07:49:09Z
2454,2026-07-01,494255,-153249,40900,-10954,370952,1608076920.0,0.03649838928788135,3,1.58188339085208,0.18,0.588,0.588,0.62,0.36,0.8,0.34,0.6,0.82,0.7,v0.1,2026-07-11T07:49:09Z
2454,2026-07-02,-1113284,86989,69900,30587,-925808,-4022635760.0,-0.10835599118131706,-1,-0.36773188195651035,0.096,0.3136,0.3072,0.48,0.4,0.56,0.46,0.32,0.12,0.44,v0.1,2026-07-11T07:49:09Z
2454,2026-07-03,-3366326,-69617,108150,56246,-3271547,-13724139665.0,-0.2560222068977175,-2,-2.911250149217758,0.0572,0.21559999999999999,0.2112,0.32,0.26,0.64,0.42,0.22,0.04,0.3,v0.1,2026-07-11T07:49:09Z
2454,2026-07-06,1009464,-613274,-59700,674,337164,1390801500.0,0.04888262567742721,1,1.4126656346476398,0.1452,0.6468,0.6336,0.72,0.16,0.2,0.5,0.66,0.92,0.74,v0.1,2026-07-11T07:49:09Z
2454,2026-07-07,212137,-164377,-351000,-187892,-491132,-1979261960.0,-0.0540691275709373,-1,0.32716348704428866,0.1976,0.5096,0.4992,0.72,0.32,0.18,0.3,0.52,0.14,0.62,v0.1,2026-07-11T07:49:09Z
2454,2026-07-08,-1068677,590933,10775,32896,-434073,-1734121635.0,-0.06451515576229301,-2,0.40079520705739013,0.08639999999999999,0.4704,0.4608,0.4,0.74,0.74,0.5,0.48,0.12,0.56,v0.1,2026-07-11T07:49:09Z
2454,2026-07-09,-689137,-214657,103401,11465,-788928,-3096542400.0,-0.10703646504845504,-3,-0.15350528368986938,0.1056,0.43119999999999997,0.4224,0.46,0.14,0.86,0.5,0.44,0.04,0.58,v0.1,2026-07-11T07:49:09Z
2603,2024-07-01,-50272,-2668509,-558172,-2038,-3278991,-629566272.0,-0.14939365554977085,-1,,,0.0792,,0.52,0.1,0.1,0.4,0.12,0.1,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-02,-10416,-3660275,-298694,19236,-3950149,-752503384.5,-0.17248308637889131,-2,,,0.1408,,0.7,0.08,0.12,0.62,0.22,0.1,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-03,2924000,-5552523,235000,262327,-2131196,-407058436.0,-0.08097926118444551,-3,,,0.1024,,0.78,0.08,0.66,0.74,0.16,0.14,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-04,-3577562,-1875952,-1680128,-1340889,-8474531,-1597449093.5,-0.3792684042402361,-4,,,0.0512,,0.16,0.12,0.06,0.04,0.08,0.06,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-05,-7702833,-1043761,-703548,-1506631,-10956773,-2016046232.0,-0.3706582576434415,-5,,,0.0768,,0.18,0.1,0.06,0.02,0.12,0.1,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-08,-1895440,-7685,-297999,-1569699,-3770823,-661779436.5,-0.06428673098289717,-6,,,0.048,,0.16,0.24,0.1,0.02,0.08,0.14,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-09,-6412578,-413210,-389000,55665,-7159123,-1274323894.0,-0.22840818057967846,-7,,,0.08960000000000001,,0.2,0.2,0.18,0.82,0.14,0.08,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-10,-4688649,-897000,94000,-108498,-5600147,-991226019.0,-0.2910849365628221,-8,,,0.064,,0.16,0.1,0.8,0.22,0.1,0.08,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-11,-2309825,-425000,-951000,-72307,-3758132,-661431232.0,-0.24537188596601764,-9,,,0.11159999999999999,,0.2,0.1,0.08,0.24,0.18,0.16,,v0.1,2026-07-11T07:49:09Z
2603,2024-07-12,-1354297,-201247,-333000,-195926,-2084470,-361655545.0,-0.08953547408309115,-10,0.5925931608414338,,0.1392,0.192,0.26,0.16,0.2,0.16,0.24,0.24,0.78,v0.1,2026-07-11T07:49:09Z
2603,2024-07-15,168285,-251416,13474,-56395,-126052,-21870022.0,-0.00635754315949297,-11,0.9729662402430304,,0.264,0.35200000000000004,0.58,0.28,0.8,0.28,0.44,0.46,0.78,v0.1,2026-07-11T07:49:09Z
2603,2024-07-16,-3476762,-1283000,-311000,-188078,-5258840,-901891060.0,-0.31885360063605317,-12,-0.11594947177615715,,0.0928,0.12480000000000001,0.22,0.28,0.2,0.12,0.16,0.06,0.66,v0.1,2026-07-11T07:49:09Z
2603,2024-07-17,9140641,1799170,1237000,616880,12793691,2200514852.0,0.22170546499148205,1,4.801072920235739,,0.5451999999999999,0.7707999999999999,0.96,0.88,0.94,0.86,0.94,0.98,0.88,v0.1,2026-07-11T07:49:09Z
2603,2024-07-18,-3853065,619953,93000,153383,-2986729,-516704117.0,-0.13904863759310343,-1,0.1054304706885727,,0.10439999999999999,0.144,0.22,0.68,0.68,0.8,0.18,0.18,0.6,v0.1,2026-07-11T07:49:09Z
2603,2024-07-19,-7186075,-1116000,-28000,-319943,-8650018,-1444553006.0,-0.321035354306684,-2,-1.3423889208538307,,0.06720000000000001,0.09839999999999999,0.18,0.1,0.5,0.24,0.12,0.04,0.36,v0.1,2026-07-11T07:49:09Z
2603,2024-07-22,930854,-1063187,327422,-427128,-232039,-37590318.0,-0.006298095143717239,-3,0.9332553842184359,,0.2016,0.3024,0.7,0.1,0.52,0.18,0.36,0.38,0.68,v0.1,2026-07-11T07:49:09Z
2603,2024-07-23,-939574,805597,334000,704638,904661,151078387.0,0.04098639806362974,1,1.2810550489338741,,0.336,0.504,0.26,0.72,0.9,0.9,0.6,0.56,0.68,v0.1,2026-07-11T07:49:09Z
2603,2024-07-26,-1324183,1278000,-565996,-365263,-977442,-161766651.0,-0.05946103389133297,-1,0.6841136243657053,,0.23520000000000002,0.3444,0.42,0.8,0.28,0.14,0.42,0.46,0.82,v0.1,2026-07-11T07:49:09Z
2603,2024-07-29,-4439500,34000,-1234691,-321334,-5961525,-965767050.0,-0.3121817124023307,-2,-0.8370336589390215,,0.033600000000000005,0.049199999999999994,0.1,0.26,0.1,0.14,0.06,0.04,0.36,v0.1,2026-07-11T07:49:09Z
2603,2024-07-30,2157859,447000,-567000,345399,2383258,398004086.0,0.1275489978907724,1,1.8041309569219053,,0.5488000000000001,0.8231999999999999,1.0,0.5,0.1,0.92,0.98,0.96,0.88,v0.1,2026-07-11T07:49:09Z
2603,2024-07-31,1462727,36596,-375000,378451,1502774,256222967.0,0.09780198153314612,2,1.5515414148137199,0.124,0.3844,0.5084,0.62,0.38,0.2,0.88,0.62,0.8,0.7,v0.1,2026-07-11T07:49:09Z
2603,2024-08-01,1929488,1639788,-116000,707140,4160416,728072800.0,0.18128572409607602,3,2.793938474062933,0.1824,0.4712,0.6232,0.62,0.76,0.28,0.96,0.76,0.9,0.7,v0.1,2026-07-11T07:49:09Z
2603,2024-08-02,-5783109,1972194,-908999,-286656,-5006570,-856123470.0,-0.1743415152271856,-1,-1.032777588007604,0.108,0.192,0.24,0.28,0.78,0.32,0.22,0.3,0.16,0.54,v0.1,2026-07-11T07:49:09Z
2603,2024-08-05,-3783272,1105391,-2997980,-1522457,-7198318,-1155330039.0,-0.17717455981217078,-2,-2.0004117568512543,0.06720000000000001,0.0868,0.1148,0.32,0.62,0.18,0.12,0.14,0.14,0.38,v0.1,2026-07-11T07:49:09Z
2603,2024-08-06,-1165655,994762,-261985,450610,17732,2934646.0,0.0004755004506822876,1,1.0095828716275663,0.20879999999999999,0.2304,0.29519999999999996,0.3,0.58,0.2,0.9,0.36,0.36,0.52,v0.1,2026-07-11T07:49:09Z
2603,2024-08-07,1399670,757549,395000,1163813,3716032,657737664.0,0.12714678535422616,2,3.5175651330529503,0.752,0.528,0.656,0.72,0.6,0.88,0.98,0.8,0.88,0.8,v0.1,2026-07-11T07:49:09Z
2603,2024-08-08,-5666471,1417511,26000,-503188,-4726148,-815260530.0,-0.2172158932893927,-1,-2.489494521273843,0.2184,0.1716,0.2132,0.26,0.78,0.82,0.06,0.26,0.2,0.28,v0.1,2026-07-11T07:49:09Z
2603,2024-08-09,-4021532,752656,-2186998,-339615,-5795489,-1002619597.0,-0.14184407039874938,-2,-3.2483926376986165,0.031200000000000002,0.0256,0.032799999999999996,0.04,0.76,0.04,0.06,0.04,0.06,0.12,v0.1,2026-07-11T07:49:09Z
2603,2024-08-12,3352929,25357,206998,724418,4309702,775746360.0,0.14055226640872837,1,5.485681100976749,0.7360000000000001,0.528,0.656,0.8,0.2,0.92,1.0,0.8,0.92,0.86,v0.1,2026-07-11T07:49:09Z
2603,2024-08-13,-1295497,484132,92000,-389528,-1108893,-197937400.5,-0.04981437301753693,-1,-0.21590497964423622,0.324,0.2376,0.29519999999999996,0.42,0.62,0.94,0.12,0.36,0.3,0.46,v0.1,2026-07-11T07:49:09Z
2603,2024-08-14,8321470,-53763,-1627893,-733608,5906206,1071976389.0,0.1550308594095541,1,10.676325424805116,0.7488,0.5148,0.6396,0.8,0.12,0.04,0.04,0.78,0.94,0.86,v0.1,2026-07-11T07:49:09Z
2603,2024-08-15,8435395,25847,690000,297844,9449086,1752805453.0,0.3433985865873345,2,74.58098806304784,0.9408,0.6336,0.7871999999999999,0.96,0.78,0.96,0.96,0.96,1.0,0.98,v0.1,2026-07-11T07:49:09Z
2603,2024-08-16,725826,285233,-441937,-489129,79993,14878698.0,0.004176658674104972,3,1.1566445984069222,0.1536,0.10880000000000001,0.13119999999999998,0.48,0.6,0.04,0.04,0.16,0.14,0.32,v0.1,2026-07-11T07:49:09Z
2603,2024-08-19,1129088,179492,-282000,-111599,914981,171101447.0,0.07585188199059036,4,3.899362618137617,0.82,0.5412,0.6723999999999999,0.82,0.72,0.24,0.3,0.82,0.86,0.92,v0.1,2026-07-11T07:49:09Z
2603,2024-08-20,2016589,569108,-625520,-100344,1859833,350578520.5,0.1031637047704407,5,7.860039302090157,0.76,0.5168,0.6232,0.78,0.9,0.14,0.16,0.76,0.9,0.9,v0.1,2026-07-11T07:49:09Z
2603,2024-08-21,1381099,527264,-414177,-1995878,-501692,-94067250.0,-0.0318400167548305,-1,-3.554051739081407,0.28,0.18480000000000002,0.2296,0.68,0.9,0.32,0.04,0.28,0.3,0.16,v0.1,2026-07-11T07:49:09Z
2603,2024-08-22,4212551,223878,166000,89788,4692217,886829013.0,0.5134839103777828,1,11.162063142086476,0.86,0.5676,0.7051999999999999,0.9,0.74,0.94,0.94,0.86,0.96,0.8,v0.1,2026-07-11T07:49:09Z
2603,2024-08-23,868136,340808,-325747,101575,984772,186614294.0,0.08066206368716383,2,1.034996193056122,0.7056,0.4752,0.5903999999999999,0.76,0.72,0.08,0.8,0.72,0.76,0.74,v0.1,2026-07-11T07:49:09Z
2603,2024-08-26,1698247,388808,-1458000,43758,672813,127161657.0,0.03628798555412269,3,-0.1751055389035724,0.5096,0.3432,0.4264,0.66,0.84,0.06,0.7,0.52,0.7,0.38,v0.1,2026-07-11T07:49:09Z
2603,2024-08-27,-5866416,422808,-691000,-461900,-6596508,-1210459218.0,-0.2670005562622898,-1,-18.991443812637744,0.1316,0.08960000000000001,0.11760000000000001,0.14,0.76,0.08,0.14,0.14,0.08,0.06,v0.1,2026-07-11T07:49:09Z
2603,2024-08-28,2956870,-251192,-988000,-91591,1626087,297573921.0,0.14725154216457242,1,3.361673934840185,0.7215999999999999,0.5247999999999999,0.7051999999999999,0.94,0.08,0.02,0.14,0.82,0.9,0.92,v0.1,2026-07-11T07:49:09Z
2603,2024-08-29,-497741,774000,-148000,-80290,47969,8850280.5,0.00521700393735941,2,-0.7130873361335365,0.378,0.26039999999999996,0.3696,0.34,0.86,0.23,0.2,0.42,0.44,0.46,v0.1,2026-07-11T07:49:09Z
2603,2024-08-30,6250166,12000,-833000,297127,5726293,1076543084.0,0.3145928853893915,3,7.13586425423971,0.7568,0.5632,0.7744,0.92,0.34,0.06,0.92,0.88,0.96,0.88,v0.1,2026-07-11T07:49:09Z
2603,2024-09-02,-10038546,1374617,-1134996,-528222,-10327147,-1879540754.0,-0.4602614035415334,-1,-19.866092203219285,0.0408,0.0372,0.0528,0.06,0.86,0.02,0.04,0.06,0.02,0.12,v0.1,2026-07-11T07:49:09Z
2603,2024-09-03,1842552,1151000,-516000,68308,2545860,463346520.0,0.2647575894502962,1,2.778370784078055,0.5332,0.5332,0.7568,0.9,0.88,0.04,0.84,0.86,0.88,0.84,v0.1,2026-07-11T07:49:09Z
2603,2024-09-04,-2274248,2963719,-2716000,-181513,-2208042,-394135497.0,-0.0931106434489348,-1,-6.847651707988977,0.33480000000000004,0.3456,0.46440000000000003,0.62,0.84,0.06,0.24,0.54,0.46,0.28,v0.1,2026-07-11T07:49:09Z
2603,2024-09-05,-1456659,3120609,-1090998,-88542,484410,87678210.0,0.04089766322465845,1,-0.2408824919288623,0.5319999999999999,0.46199999999999997,0.602,0.38,0.94,0.06,0.22,0.7,0.76,0.64,v0.1,2026-07-11T07:49:09Z
2603,2024-09-06,-921990,916997,-22000,-28808,-55801,-10044180.0,-0.005565953017216142,-1,-1.060318431290566,0.2584,0.21760000000000002,0.2856,0.3,0.8,0.64,0.32,0.34,0.32,0.2,v0.1,2026-07-11T07:49:09Z
2603,2024-09-09,-72738,2545935,101624,63782,2638603,472309937.0,0.18176507005070142,1,2.135401020970778,0.7056,0.6272,0.8231999999999999,0.8,0.88,0.9,0.76,0.98,0.98,0.96,v0.1,2026-07-11T07:49:09Z
2603,2024-09-10,-2848140,1568502,65000,-222271,-1436909,-255051347.5,-0.12192085791561694,-1,-2.74138872972614,0.24480000000000002,0.21760000000000002,0.2856,0.24,0.92,0.8,0.06,0.34,0.26,0.2,v0.1,2026-07-11T07:49:09Z
2603,2024-09-11,7273015,673969,200000,235209,8382193,1529750222.5,0.5448804904773569,1,7.833118859565443,0.7296,0.6528,0.768,0.98,0.7,0.88,0.92,0.96,1.0,0.96,v0.1,2026-07-11T07:49:09Z
2603,2024-09-12,3053762,514617,-332000,29278,3265657,602513716.5,0.2562726493755229,2,4.104350861101902,0.48360000000000003,0.5148,0.6084,0.8,0.76,0.02,0.3,0.78,0.76,0.68,v0.1,2026-07-11T07:49:09Z
2603,2024-09-13,4843846,965000,-98014,-78613,5632219,1050408843.5,0.5181780310258073,3,5.139391691912189,0.666,0.6120000000000001,0.7020000000000001,0.92,0.82,0.18,0.16,0.9,0.98,0.84,v0.1,2026-07-11T07:49:09Z
2603,2024-09-16,-2559770,1293808,-166000,-196088,-1628050,-300375225.0,-0.16737910264115702,-1,-3.0601999003212765,0.098,0.08960000000000001,0.10920000000000002,0.12,0.86,0.12,0.1,0.14,0.14,0.08,v0.1,2026-07-11T07:49:09Z
2603,2024-09-18,7511117,389000,259998,127410,8287525,1549767175.0,0.4218724380712218,1,6.455334807843429,0.63,0.5760000000000001,0.7020000000000001,0.9,0.64,0.94,0.84,0.9,0.98,0.9,v0.1,2026-07-11T07:49:09Z
2603,2024-09-19,12319678,-158000,505000,134486,12801164,2432221160.0,0.6721549428300191,2,6.204754142532818,0.7296,0.6144,0.768,0.96,0.18,0.9,0.8,0.96,0.98,0.86,v0.1,2026-07-11T07:49:09Z
2603,2024-09-20,961747,-228365,-138000,70213,665595,125797455.0,0.044259447960313024,3,-0.5775167260931051,0.3224,0.33280000000000004,0.4056,0.6,0.28,0.08,0.82,0.52,0.56,0.28,v0.1,2026-07-11T07:49:09Z
2603,2024-09-23,16746159,407000,337996,426384,17917539,3493920105.0,0.6520052679945967,4,6.397603334498313,0.6859999999999999,0.6468,0.8036,1.0,0.62,0.78,0.96,0.98,1.0,0.94,v0.1,2026-07-11T07:49:09Z
2603,2024-09-24,21934201,2029000,-282022,673424,24354603,4968339012.0,0.39579955486735025,5,5.753605702238085,0.8448,0.6719999999999999,0.8063999999999999,0.96,0.86,0.02,0.9,0.96,0.98,0.84,v0.1,2026-07-11T07:49:09Z
2603,2024-09-25,14156383,1138000,2991,101158,15398532,3225992454.0,0.3362318040584384,6,2.272165349352889,0.882,0.63,0.756,0.92,0.76,0.1,0.62,0.9,0.94,0.62,v0.1,2026-07-11T07:49:09Z
2603,2024-09-26,12977639,1312111,-1446000,-179585,12664165,2608817990.0,0.2559343964455816,7,1.408634690707966,0.864,0.63,0.774,0.94,0.8,0.02,0.08,0.9,0.96,0.7,v0.1,2026-07-11T07:49:09Z
2603,2024-09-27,8758393,-77000,151763,-66615,8766541,1858506692.0,0.27769852873210477,8,0.539678568464794,0.7332,0.5616,0.6864,0.78,0.28,0.66,0.24,0.78,0.96,0.48,v0.1,2026-07-11T07:49:09Z
2603,2024-09-30,-4330397,-142678,-119000,-346109,-4938184,-992574984.0,-0.13290463809676883,-1,-1.95691529288893,0.1692,0.126,0.15839999999999999,0.22,0.28,0.32,0.1,0.18,0.18,0.38,v0.1,2026-07-11T07:49:09Z
2603,2024-10-01,4798422,-108000,177000,207818,5075240,1037886580.0,0.3160720288797081,1,-0.1442344447305292,0.8648,0.644,0.8096,0.94,0.22,0.96,0.76,0.92,0.98,0.48,v0.1,2026-07-11T07:49:09Z
2603,2024-10-04,-27928374,631000,-438643,-744466,-28480483,-5297369838.0,-0.4608871172438266,-1,-7.503394352352202,0.055999999999999994,0.0512,0.07200000000000001,0.1,0.8,0.18,0.06,0.08,0.02,0.18,v0.1,2026-07-11T07:49:09Z
2603,2024-10-07,-2383749,470662,327000,-185835,-1771922,-333121336.0,-0.0932262369961563,-2,-1.4026059796413508,0.192,0.2048,0.28800000000000003,0.3,0.64,0.78,0.04,0.32,0.32,0.38,v0.1,2026-07-11T07:49:09Z
2603,2024-10-08,-498241,348998,-1000,-195700,-345943,-65383227.0,-0.03251070210628879,-3,-1.0793517463081939,0.384,0.4096,0.5632,0.6,0.66,0.8,0.12,0.64,0.6,0.52,v0.1,2026-07-11T07:49:09Z
2603,2024-10-09,-10325567,15488,-273000,-167794,-10750873,-1972785195.5,-0.4862324841056724,-4,-3.8107881892479947,0.0368,0.0512,0.0704,0.08,0.5,0.2,0.18,0.08,0.02,0.14,v0.1,2026-07-11T07:49:09Z
2603,2024-10-11,522391,-430615,193000,65661,350437,65181282.0,0.03825857159716711,1,-0.905554101854375,0.3536,0.43520000000000003,0.5984,0.72,0.04,0.92,0.62,0.68,0.7,0.5,v0.1,2026-07-11T07:49:09Z
2603,2024-10-14,1316245,297283,-26003,124294,1711819,320110153.0,0.20604130770624213,2,-0.5574280614641264,0.46440000000000003,0.5504,0.7568,0.84,0.6,0.2,0.74,0.86,0.8,0.42,v0.1,2026-07-11T07:49:09Z
2603,2024-10-15,1009492,-787307,225350,-34895,412640,77370000.0,0.04633187812641089,3,-0.8810633868246889,0.20800000000000002,0.33280000000000004,0.4576,0.66,0.04,0.76,0.16,0.52,0.56,0.26,v0.1,2026-07-11T07:49:09Z
2603,2024-10-16,682106,1162898,-114350,61943,1792597,339697131.5,0.11999685380923374,4,-0.47210697181443767,0.432,0.5760000000000001,0.792,0.88,0.92,0.04,0.52,0.9,0.9,0.68,v0.1,2026-07-11T07:49:09Z
2603,2024-10-17,8671599,721795,565000,619571,10577965,2078570122.5,0.4878024991913741,5,1.9036050841365453,0.6144,0.6336,0.8448,0.94,0.84,0.86,0.8,0.96,0.98,0.66,v0.1,2026-07-11T07:49:09Z
2603,2024-10-18,730340,-345000,-73000,-178202,134138,26358117.0,0.013605297280279389,6,-0.9640491995139039,0.27999999999999997,0.256,0.35200000000000004,0.46,0.2,0.08,0.06,0.4,0.38,0.22,v0.1,2026-07-11T07:49:09Z
2603,2024-10-21,8313717,306258,211968,610219,9442162,1926201048.0,0.40845942062915686,7,1.4920677224807943,0.7332,0.6579999999999999,0.8271999999999999,0.94,0.64,0.76,0.98,0.94,0.96,0.7,v0.1,2026-07-11T07:49:09Z
2603,2024-10-22,4211256,1492707,130993,-170470,5664486,1166884116.0,0.23541683740957967,8,0.6504659150484489,0.6240000000000001,0.5599999999999999,0.7040000000000001,0.8,0.84,0.94,0.06,0.8,0.9,0.46,v0.1,2026-07-11T07:49:09Z
2603,2024-10-23,1311994,19713,-230000,-206467,895240,183971820.0,0.060906559619598656,9,-0.7400229668062466,0.7040000000000001,0.616,0.7744,0.88,0.42,0.46,0.1,0.88,0.9,0.64,v0.1,2026-07-11T07:49:09Z
2603,2024-10-24,2562433,26820,197532,101746,2888531,592148855.0,0.1265302006628736,10,0.07297187229873602,0.7176,0.644,0.8096,0.9,0.4,0.98,0.74,0.92,0.92,0.6,v0.1,2026-07-11T07:49:09Z
2603,2024-10-25,1833257,14525,159508,174354,2181644,452691130.0,0.15765372970084768,11,0.3777905601019958,0.44079999999999997,0.5472,0.6688000000000001,0.7,0.6,0.94,0.86,0.76,0.82,0.54,v0.1,2026-07-11T07:49:09Z
2603,2024-10-28,-2898477,139050,607005,-144610,-2297032,-473188592.0,-0.13826874651586574,-1,-4.287775542382372,0.0528,0.08639999999999999,0.1056,0.12,0.72,0.98,0.06,0.12,0.08,0.08,v0.1,2026-07-11T07:49:09Z
2603,2024-10-29,2677676,1687574,-474696,-301381,3589173,733985878.5,0.22712369082697387,1,13.655141015757703,0.5292,0.7056,0.8428,0.96,0.86,0.2,0.16,0.98,0.98,0.98,v0.1,2026-07-11T07:49:09Z
2603,2024-10-30,1809527,542000,-129518,67022,2289031,470395870.5,0.20583248897295925,2,29.9872946444514,0.3192,0.6048,0.7055999999999999,0.84,0.78,0.16,0.76,0.84,0.92,0.98,v0.1,2026-07-11T07:49:09Z
2603,2024-11-01,12965609,1504525,513207,842766,15826107,3370960791.0,0.33592157037878645,3,15.498454492235766,0.7143999999999999,0.6768,0.8083999999999999,0.94,0.86,0.92,0.9,0.94,1.0,0.96,v0.1,2026-07-11T07:49:09Z
2603,2024-11-04,333197,35622,-38000,15829,346648,72969404.0,0.01393160640969319,4,-0.5204216274284719,0.3596,0.41759999999999997,0.49879999999999997,0.58,0.38,0.36,0.78,0.58,0.6,0.36,v0.1,2026-07-11T07:49:09Z
2603,2024-11-05,7733390,1383299,-30894,335732,9421527,2049182122.5,0.3007856800183967,5,2.598861500189798,0.8096,0.6624,0.7544,0.92,0.86,0.48,0.92,0.92,0.96,0.74,v0.1,2026-07-11T07:49:09Z
2603,2024-11-06,623324,359000,99000,-171066,910258,197525986.0,0.04724072233322952,6,-0.6692409805824088,0.5576,0.48960000000000004,0.5576,0.68,0.68,0.85,0.12,0.68,0.72,0.38,v0.1,2026-07-11T07:49:09Z
2603,2024-11-07,-1455804,79524,677000,415467,-283813,-60877888.5,-0.009531472990107436,-1,-1.1030124031161095,0.3116,0.2736,0.3116,0.2,0.56,0.88,0.86,0.38,0.46,0.42,v0.1,2026-07-11T07:49:09Z
2603,2024-11-08,7623621,451000,200000,-291482,7983139,1740324302.0,0.3045179484323492,1,1.1623770629934869,0.7912,0.6192,0.7223999999999999,0.92,0.76,0.74,0.06,0.86,0.9,0.72,v0.1,2026-07-11T07:49:09Z
2603,2024-11-11,1600039,138000,171000,33549,1942588,428340654.0,0.106342278197848,2,-0.48492173710514574,0.7200000000000001,0.576,0.672,0.8,0.48,0.84,0.68,0.8,0.88,0.5,v0.1,2026-07-11T07:49:09Z
2603,2024-11-12,-3132523,888000,-453000,39061,-2658462,-586190871.0,-0.11871317455533723,-1,-1.7482453171339634,0.40319999999999995,0.3024,0.35279999999999995,0.46,0.7,0.26,0.64,0.42,0.24,0.56,v0.1,2026-07-11T07:49:09Z
2603,2024-11-13,-3560391,321144,81000,101646,-3056601,-670923919.5,-0.13304993523579095,-2,-1.9044626366003414,0.26880000000000004,0.2016,0.23520000000000002,0.3,0.56,0.96,0.74,0.28,0.2,0.34,v0.1,2026-07-11T07:49:09Z
2603,2024-11-14,-1526235,393000,-947000,12136,-2068099,-454981780.0,-0.05613159917431873,-3,-1.6490329385709375,0.3312,0.2592,0.3096,0.42,0.58,0.12,0.54,0.36,0.18,0.4,v0.1,2026-07-11T07:49:09Z
2603,2024-11-15,17978658,1929206,78995,160400,20147259,4583501422.5,0.44171376070967255,1,4.497361425952527,0.8832,0.6808000000000001,0.8096,0.92,0.98,0.76,0.76,0.92,1.0,0.78,v0.1,2026-07-11T07:49:09Z
2603,2024-11-18,-2964263,2146048,29000,-453015,-1242230,-278880635.0,-0.056852444239085344,-1,-1.3454402460369461,0.2496,0.19240000000000002,0.2288,0.1,0.94,0.58,0.12,0.26,0.24,0.32,v0.1,2026-07-11T07:49:09Z
2603,2024-11-19,18515072,1662287,-376006,-246309,19555044,4614990384.0,0.4302595503268656,1,3.767520684422803,0.9023999999999999,0.6956,0.8271999999999999,0.94,0.92,0.04,0.04,0.94,1.0,0.8,v0.1,2026-07-11T07:49:09Z
2603,2024-11-20,-2601606,1002539,406036,-83674,-1276705,-298110617.5,-0.02951954293836199,-1,-1.3400319072632456,0.3196,0.2516,0.2992,0.18,0.84,0.86,0.1,0.34,0.26,0.4,v0.1,2026-07-11T07:49:09Z
2603,2024-11-21,4613888,1821966,-50927,28998,6413925,1532928075.0,0.25126522373032306,1,0.5913090880888452,0.92,0.6808000000000001,0.8096,0.92,0.86,0.22,0.56,0.92,0.98,0.68,v0.1,2026-07-11T07:49:09Z
2603,2024-11-22,-618182,993000,454217,-182687,646348,152538128.0,0.026782939834022745,2,-0.8350516600480626,0.6144,0.4736,0.5632,0.32,0.82,0.92,0.12,0.64,0.7,0.3,v0.1,2026-07-11T07:49:09Z
2603,2024-11-25,-14845857,2161997,1336005,165852,-11182003,-2549496684.0,-0.212837286433058,-1,-4.440293343538734,0.0516,0.043199999999999995,0.05639999999999999,0.02,0.84,0.98,0.8,0.06,0.04,0.14,v0.1,2026-07-11T07:49:09Z
2603,2024-11-26,7393430,-66000,-32000,56701,7352131,1687314064.5,0.29174023201506294,1,0.9696215665432304,0.8464,0.6808000000000001,0.8648,0.94,0.2,0.62,0.8,0.92,1.0,0.62,v0.1,2026-07-11T07:49:09Z
2603,2024-11-27,-8981455,1336359,-819091,-413533,-8877720,-1899832080.0,-0.13211628736999442,-1,-3.8551060960399477,0.12480000000000001,0.1152,0.1504,0.16,0.9,0.12,0.1,0.16,0.12,0.32,v0.1,2026-07-11T07:49:09Z
2603,2024-11-28,99171,1428931,-155458,47247,1419891,308116347.0,0.06093158587011641,1,-0.5368855891737196,0.7215999999999999,0.6335999999999999,0.8271999999999999,0.72,0.9,0.16,0.52,0.88,0.88,0.44,v0.1,2026-07-11T07:49:09Z
2603,2024-11-29,-3892783,-608000,257609,-311932,-4555106,-988458002.0,-0.19366735661094178,-1,-3.2253670848117983,0.1768,0.1872,0.2444,0.3,0.04,0.94,0.02,0.26,0.06,0.3,v0.1,2026-07-11T07:49:09Z
